"subject","trial_order","seed","condition","id","truth","ans","A_pro","B_pro","A_state","B_state"
"nwak3i0mm",14,5,"reliable","exp1a_s5_NP_r","NP","NP","N","P","N","P"
"nwak3i0mm",15,10,"reliable","exp1a_s10_GN_r","GN","PG","G","N","P","G"
"nwak3i0mm",16,17,"reliable","exp1a_s17_PP_r","PP","PP","P","P","P","P"
"nwak3i0mm",17,12,"reliable","exp1a_s12_NG_r","NG","GG","N","G","G","G"
"nwak3i0mm",18,7,"reliable","exp1a_s7_PN_r","PN","PP","P","N","P","P"
"na6owigps",1,9,"reliable","exp1a_s9_GP_r","GP","GP","G","P","G","P"
"na6owigps",2,12,"reliable","exp1a_s12_NP_r","NP","NP","N","P","N","P"
"na6owigps",3,18,"reliable","exp1a_s18_GP_r","GP","GP","G","P","G","P"
"na6owigps",4,10,"reliable","exp1a_s10_NG_r","NG","NG","N","G","N","G"
"na6owigps",5,4,"reliable","exp1a_s4_PG_r","PG","PG","P","G","P","G"
"na6owigps",6,16,"reliable","exp1a_s16_GG_r","GG","GG","G","G","G","G"
"na6owigps",7,14,"reliable","exp1a_s14_PN_r","PN","PP","P","N","P","P"
"na6owigps",8,15,"reliable","exp1a_s15_PP_r","PP","PP","P","P","P","P"
"na6owigps",9,3,"reliable","exp1a_s3_NP_r","NP","NP","N","P","N","P"
"na6owigps",10,13,"reliable","exp1a_s13_PG_r","PG","PG","P","G","P","G"
"na6owigps",11,1,"reliable","exp1a_s1_NG_r","NG","PG","N","G","P","G"
"na6owigps",12,2,"reliable","exp1a_s2_NN_r","NN","NG","N","N","N","G"
"na6owigps",13,8,"reliable","exp1a_s8_GN_r","GN","GN","G","N","G","N"
"na6owigps",14,6,"reliable","exp1a_s6_PP_r","PP","PN","P","P","P","N"
"na6owigps",15,7,"reliable","exp1a_s7_GG_r","GG","NG","G","G","N","G"
"na6owigps",16,11,"reliable","exp1a_s11_NN_r","NN","NN","N","N","N","N"
"na6owigps",17,17,"reliable","exp1a_s17_GN_r","GN","GN","G","N","G","N"
"na6owigps",18,5,"reliable","exp1a_s5_PN_r","PN","PN","P","N","P","N"
"exak6nwpa",1,11,"reliable","exp1a_s11_GG_r","GG","NG","G","G","N","G"
"exak6nwpa",2,9,"reliable","exp1a_s9_PN_r","PN","NP","P","N","N","P"
"exak6nwpa",3,3,"reliable","exp1a_s3_GN_r","GN","PG","G","N","P","G"
"exak6nwpa",4,6,"reliable","exp1a_s6_NN_r","NN","PN","N","N","P","N"
"exak6nwpa",5,1,"reliable","exp1a_s1_PP_r","PP","NN","P","P","N","N"
"exak6nwpa",6,8,"reliable","exp1a_s8_PG_r","PG","GP","P","G","G","P"
"exak6nwpa",7,13,"reliable","exp1a_s13_GP_r","GP","GG","G","P","G","G"
"exak6nwpa",8,17,"reliable","exp1a_s17_PG_r","PG","GG","P","G","G","G"
"exak6nwpa",9,5,"reliable","exp1a_s5_NG_r","NG","PP","N","G","P","P"
"exak6nwpa",10,2,"reliable","exp1a_s2_GG_r","GG","NN","G","G","N","N"
"exak6nwpa",11,10,"reliable","exp1a_s10_PP_r","PP","PG","P","P","P","G"
"exak6nwpa",12,15,"reliable","exp1a_s15_NN_r","NN","GN","N","N","G","N"
"exak6nwpa",13,16,"reliable","exp1a_s16_NP_r","NP","PP","N","P","P","P"
"exak6nwpa",14,12,"reliable","exp1a_s12_GN_r","GN","PN","G","N","P","N"
"exak6nwpa",15,7,"reliable","exp1a_s7_NP_r","NP","PN","N","P","P","N"
"exak6nwpa",16,4,"reliable","exp1a_s4_GP_r","GP","GG","G","P","G","G"
"exak6nwpa",17,14,"reliable","exp1a_s14_NG_r","NG","PP","N","G","P","P"
"exak6nwpa",18,18,"reliable","exp1a_s18_PN_r","PN","PN","P","N","P","N"
"pha0skqpp",1,15,"unreliable","exp1a_s15_PP_u","PP","GG","P","P","G","G"
"pha0skqpp",2,10,"unreliable","exp1a_s10_NG_u","NG","GG","N","G","G","G"
"pha0skqpp",3,18,"unreliable","exp1a_s18_GP_u","GP","PP","G","P","P","P"
"pha0skqpp",4,6,"unreliable","exp1a_s6_PP_u","PP","PP","P","P","P","P"
"pha0skqpp",5,16,"unreliable","exp1a_s16_GG_u","GG","PP","G","G","P","P"
"pha0skqpp",6,4,"unreliable","exp1a_s4_PG_u","PG","PP","P","G","P","P"
"pha0skqpp",7,14,"unreliable","exp1a_s14_PN_u","PN","GG","P","N","G","G"
"pha0skqpp",8,17,"unreliable","exp1a_s17_GN_u","GN","GG","G","N","G","G"
"pha0skqpp",9,11,"unreliable","exp1a_s11_NN_u","NN","GG","N","N","G","G"
"pha0skqpp",10,9,"unreliable","exp1a_s9_GP_u","GP","PP","G","P","P","P"
"pha0skqpp",11,5,"unreliable","exp1a_s5_PN_u","PN","PP","P","N","P","P"
"pha0skqpp",12,8,"unreliable","exp1a_s8_GN_u","GN","PP","G","N","P","P"
"pha0skqpp",13,12,"unreliable","exp1a_s12_NP_u","NP","GG","N","P","G","G"
"pha0skqpp",14,7,"unreliable","exp1a_s7_GG_u","GG","GP","G","G","G","P"
"pha0skqpp",15,1,"unreliable","exp1a_s1_NG_u","NG","GG","N","G","G","G"
"pha0skqpp",16,3,"unreliable","exp1a_s3_NP_u","NP","PP","N","P","P","P"
"pha0skqpp",17,2,"unreliable","exp1a_s2_NN_u","NN","PP","N","N","P","P"
"pha0skqpp",18,13,"unreliable","exp1a_s13_PG_u","PG","GN","P","G","G","N"
"2k6zs40py",1,12,"unreliable","exp1a_s12_PP_u","PP","PN","P","P","P","N"
"2k6zs40py",2,2,"unreliable","exp1a_s2_PN_u","PN","PG","P","N","P","G"
"2k6zs40py",3,14,"unreliable","exp1a_s14_GN_u","GN","GN","G","N","G","N"
"2k6zs40py",4,17,"unreliable","exp1a_s17_NN_u","NN","GN","N","N","G","N"
"2k6zs40py",5,10,"unreliable","exp1a_s10_PG_u","PG","PG","P","G","P","G"
"2k6zs40py",6,7,"unreliable","exp1a_s7_NG_u","NG","NG","N","G","N","G"
"2k6zs40py",7,18,"unreliable","exp1a_s18_NP_u","NP","PN","N","P","P","N"
"2k6zs40py",8,6,"unreliable","exp1a_s6_GP_u","GP","GN","G","P","G","N"
"2k6zs40py",9,9,"unreliable","exp1a_s9_NP_u","NP","NN","N","P","N","N"
"2k6zs40py",10,15,"unreliable","exp1a_s15_GP_u","GP","GP","G","P","G","P"
"2k6zs40py",11,5,"unreliable","exp1a_s5_GN_u","GN","GG","G","N","G","G"
"2k6zs40py",12,4,"unreliable","exp1a_s4_GG_u","GG","GG","G","G","G","G"
"2k6zs40py",13,16,"unreliable","exp1a_s16_NG_u","NG","NG","N","G","N","G"
"2k6zs40py",14,1,"unreliable","exp1a_s1_PG_u","PG","PG","P","G","P","G"
"2k6zs40py",15,11,"unreliable","exp1a_s11_PN_u","PN","GG","P","N","G","G"
"2k6zs40py",16,8,"unreliable","exp1a_s8_NN_u","NN","NN","N","N","N","N"
"2k6zs40py",17,13,"unreliable","exp1a_s13_GG_u","GG","GG","G","G","G","G"
"2k6zs40py",18,3,"unreliable","exp1a_s3_PP_u","PP","PN","P","P","P","N"
"jaa2e20mp",1,15,"unreliable","exp1a_s15_NP_u","NP","GP","N","P","G","P"
"jaa2e20mp",2,2,"unreliable","exp1a_s2_GN_u","GN","PG","G","N","P","G"
"jaa2e20mp",3,16,"unreliable","exp1a_s16_PG_u","PG","PG","P","G","P","G"
"jaa2e20mp",4,18,"unreliable","exp1a_s18_PP_u","PP","PP","P","P","P","P"
"jaa2e20mp",5,13,"unreliable","exp1a_s13_NG_u","NG","NG","N","G","N","G"
"jaa2e20mp",6,11,"unreliable","exp1a_s11_GN_u","GN","GN","G","N","G","N"
"jaa2e20mp",7,14,"unreliable","exp1a_s14_NN_u","NN","NP","N","N","N","P"
"jaa2e20mp",8,4,"unreliable","exp1a_s4_NG_u","NG","NG","N","G","N","G"
"jaa2e20mp",9,6,"unreliable","exp1a_s6_NP_u","NP","GP","N","P","G","P"
"jaa2e20mp",10,9,"unreliable","exp1a_s9_PP_u","PP","PP","P","P","P","P"
"jaa2e20mp",11,12,"unreliable","exp1a_s12_GP_u","GP","GP","G","P","G","P"
"jaa2e20mp",12,17,"unreliable","exp1a_s17_PN_u","PN","NP","P","N","N","P"
"jaa2e20mp",13,3,"unreliable","exp1a_s3_GP_u","GP","GP","G","P","G","P"
"jaa2e20mp",14,5,"unreliable","exp1a_s5_NN_u","NN","NN","N","N","N","N"
"jaa2e20mp",15,7,"unreliable","exp1a_s7_PG_u","PG","PG","P","G","P","G"
"jaa2e20mp",16,1,"unreliable","exp1a_s1_GG_u","GG","GG","G","G","G","G"
"jaa2e20mp",17,8,"unreliable","exp1a_s8_PN_u","PN","PN","P","N","P","N"
"jaa2e20mp",18,10,"unreliable","exp1a_s10_GG_u","GG","GG","G","G","G","G"
"58a3mc5pz",1,3,"unreliable","exp1a_s3_NN_u","NN","NN","N","N","N","N"
"58a3mc5pz",2,5,"unreliable","exp1a_s5_PG_u","PG","NN","P","G","N","N"
"58a3mc5pz",3,17,"unreliable","exp1a_s17_GG_u","GG","GG","G","G","G","G"
"58a3mc5pz",4,2,"unreliable","exp1a_s2_NG_u","NG","PN","N","G","P","N"
"58a3mc5pz",5,9,"unreliable","exp1a_s9_GN_u","GN","GP","G","N","G","P"
"58a3mc5pz",6,16,"unreliable","exp1a_s16_PP_u","PP","NN","P","P","N","N"
"58a3mc5pz",7,14,"unreliable","exp1a_s14_PG_u","PG","NG","P","G","N","G"
"58a3mc5pz",8,10,"unreliable","exp1a_s10_GP_u","GP","GN","G","P","G","N"
"58a3mc5pz",9,4,"unreliable","exp1a_s4_NP_u","NP","GN","N","P","G","N"
"58a3mc5pz",10,6,"unreliable","exp1a_s6_PN_u","PN","NN","P","N","N","N"
"58a3mc5pz",11,7,"unreliable","exp1a_s7_PP_u","PP","NN","P","P","N","N"
"58a3mc5pz",12,1,"unreliable","exp1a_s1_GP_u","GP","GN","G","P","G","N"
"58a3mc5pz",13,11,"unreliable","exp1a_s11_NG_u","NG","GN","N","G","G","N"
"58a3mc5pz",14,15,"unreliable","exp1a_s15_PN_u","PN","PP","P","N","P","P"
"58a3mc5pz",15,12,"unreliable","exp1a_s12_NN_u","NN","NN","N","N","N","N"
"58a3mc5pz",16,8,"unreliable","exp1a_s8_GG_u","GG","NG","G","G","N","G"
"58a3mc5pz",17,13,"unreliable","exp1a_s13_NP_u","NP","NN","N","P","N","N"
"58a3mc5pz",18,18,"unreliable","exp1a_s18_GN_u","GN","GN","G","N","G","N"
"9cabs6bp4",1,10,"unreliable","exp1a_s10_NG_u","NG","PP","N","G","P","P"
"9cabs6bp4",2,6,"unreliable","exp1a_s6_PP_u","PP","NP","P","P","N","P"
"9cabs6bp4",3,5,"unreliable","exp1a_s5_PN_u","PN","PP","P","N","P","P"
"9cabs6bp4",4,1,"unreliable","exp1a_s1_NG_u","NG","NP","N","G","N","P"
"9cabs6bp4",5,3,"unreliable","exp1a_s3_NP_u","NP","PP","N","P","P","P"
"9cabs6bp4",6,4,"unreliable","exp1a_s4_PG_u","PG","PG","P","G","P","G"
"9cabs6bp4",7,2,"unreliable","exp1a_s2_NN_u","NN","PP","N","N","P","P"
"9cabs6bp4",8,9,"unreliable","exp1a_s9_GP_u","GP","GP","G","P","G","P"
"9cabs6bp4",9,8,"unreliable","exp1a_s8_GN_u","GN","GN","G","N","G","N"
"9cabs6bp4",10,14,"unreliable","exp1a_s14_PN_u","PN","PG","P","N","P","G"
"9cabs6bp4",11,11,"unreliable","exp1a_s11_NN_u","NN","PG","N","N","P","G"
"9cabs6bp4",12,17,"unreliable","exp1a_s17_GN_u","GN","NP","G","N","N","P"
"9cabs6bp4",13,16,"unreliable","exp1a_s16_GG_u","GG","NG","G","G","N","G"
"9cabs6bp4",14,13,"unreliable","exp1a_s13_PG_u","PG","PN","P","G","P","N"
"9cabs6bp4",15,12,"unreliable","exp1a_s12_NP_u","NP","PG","N","P","P","G"
"9cabs6bp4",16,18,"unreliable","exp1a_s18_GP_u","GP","NG","G","P","N","G"
"9cabs6bp4",17,7,"unreliable","exp1a_s7_GG_u","GG","GP","G","G","G","P"
"9cabs6bp4",18,15,"unreliable","exp1a_s15_PP_u","PP","GP","P","P","G","P"
"iv64yv3m6",1,13,"unreliable","exp1a_s13_PG_u","PG","PG","P","G","P","G"
"iv64yv3m6",2,11,"unreliable","exp1a_s11_NN_u","NN","GP","N","N","G","P"
"iv64yv3m6",3,15,"unreliable","exp1a_s15_PP_u","PP","PP","P","P","P","P"
"iv64yv3m6",4,7,"unreliable","exp1a_s7_GG_u","GG","GG","G","G","G","G"
"iv64yv3m6",5,10,"unreliable","exp1a_s10_NG_u","NG","PG","N","G","P","G"
"iv64yv3m6",6,12,"unreliable","exp1a_s12_NP_u","NP","NP","N","P","N","P"
"iv64yv3m6",7,8,"unreliable","exp1a_s8_GN_u","GN","GN","G","N","G","N"
"iv64yv3m6",8,1,"unreliable","exp1a_s1_NG_u","NG","PG","N","G","P","G"
"iv64yv3m6",9,5,"unreliable","exp1a_s5_PN_u","PN","NN","P","N","N","N"
"iv64yv3m6",10,18,"unreliable","exp1a_s18_GP_u","GP","GN","G","P","G","N"
"iv64yv3m6",11,16,"unreliable","exp1a_s16_GG_u","GG","GG","G","G","G","G"
"iv64yv3m6",12,6,"unreliable","exp1a_s6_PP_u","PP","PN","P","P","P","N"
"iv64yv3m6",13,9,"unreliable","exp1a_s9_GP_u","GP","GN","G","P","G","N"
"iv64yv3m6",14,14,"unreliable","exp1a_s14_PN_u","PN","PN","P","N","P","N"
"iv64yv3m6",15,4,"unreliable","exp1a_s4_PG_u","PG","PG","P","G","P","G"
"iv64yv3m6",16,17,"unreliable","exp1a_s17_GN_u","GN","GN","G","N","G","N"
"iv64yv3m6",17,2,"unreliable","exp1a_s2_NN_u","NN","NN","N","N","N","N"
"iv64yv3m6",18,3,"unreliable","exp1a_s3_NP_u","NP","NN","N","P","N","N"
"3h6bjr6ps",1,8,"reliable","exp1a_s8_PN_r","PN","PN","P","N","P","N"
"3h6bjr6ps",2,6,"reliable","exp1a_s6_NP_r","NP","PG","N","P","P","G"
"3h6bjr6ps",3,13,"reliable","exp1a_s13_NG_r","NG","NG","N","G","N","G"
"3h6bjr6ps",4,18,"reliable","exp1a_s18_PP_r","PP","PN","P","P","P","N"
"3h6bjr6ps",5,3,"reliable","exp1a_s3_GP_r","GP","GP","G","P","G","P"
"3h6bjr6ps",6,17,"reliable","exp1a_s17_PN_r","PN","PG","P","N","P","G"
"3h6bjr6ps",7,10,"reliable","exp1a_s10_GG_r","GG","GG","G","G","G","G"
"3h6bjr6ps",8,16,"reliable","exp1a_s16_PG_r","PG","NG","P","G","N","G"
"3h6bjr6ps",9,12,"reliable","exp1a_s12_GP_r","GP","GP","G","P","G","P"
"3h6bjr6ps",10,15,"reliable","exp1a_s15_NP_r","NP","NG","N","P","N","G"
"3h6bjr6ps",11,14,"reliable","exp1a_s14_NN_r","NN","NN","N","N","N","N"
"3h6bjr6ps",12,2,"reliable","exp1a_s2_GN_r","GN","GG","G","N","G","G"
"3h6bjr6ps",13,9,"reliable","exp1a_s9_PP_r","PP","NP","P","P","N","P"
"3h6bjr6ps",14,7,"reliable","exp1a_s7_PG_r","PG","NG","P","G","N","G"
"3h6bjr6ps",15,4,"reliable","exp1a_s4_NG_r","NG","GG","N","G","G","G"
"3h6bjr6ps",16,5,"reliable","exp1a_s5_NN_r","NN","GN","N","N","G","N"
"3h6bjr6ps",17,1,"reliable","exp1a_s1_GG_r","GG","GG","G","G","G","G"
"3h6bjr6ps",18,11,"reliable","exp1a_s11_GN_r","GN","GG","G","N","G","G"
"drafcr7m4",1,7,"reliable","exp1a_s7_GG_r","GG","GG","G","G","G","G"
"drafcr7m4",2,3,"reliable","exp1a_s3_NP_r","NP","NP","N","P","N","P"
"drafcr7m4",3,13,"reliable","exp1a_s13_PG_r","PG","PG","P","G","P","G"
"drafcr7m4",4,2,"reliable","exp1a_s2_NN_r","NN","NN","N","N","N","N"
"drafcr7m4",5,5,"reliable","exp1a_s5_PN_r","PN","PP","P","N","P","P"
"drafcr7m4",6,12,"reliable","exp1a_s12_NP_r","NP","NP","N","P","N","P"
"drafcr7m4",7,11,"reliable","exp1a_s11_NN_r","NN","NP","N","N","N","P"
"drafcr7m4",8,8,"reliable","exp1a_s8_GN_r","GN","GN","G","N","G","N"
"drafcr7m4",9,18,"reliable","exp1a_s18_GP_r","GP","GP","G","P","G","P"
"drafcr7m4",10,6,"reliable","exp1a_s6_PP_r","PP","PP","P","P","P","P"
"drafcr7m4",11,17,"reliable","exp1a_s17_GN_r","GN","NN","G","N","N","N"
"drafcr7m4",12,16,"reliable","exp1a_s16_GG_r","GG","GG","G","G","G","G"
"drafcr7m4",13,4,"reliable","exp1a_s4_PG_r","PG","PN","P","G","P","N"
"drafcr7m4",14,9,"reliable","exp1a_s9_GP_r","GP","GP","G","P","G","P"
"drafcr7m4",15,14,"reliable","exp1a_s14_PN_r","PN","PN","P","N","P","N"
"drafcr7m4",16,10,"reliable","exp1a_s10_NG_r","NG","NG","N","G","N","G"
"drafcr7m4",17,15,"reliable","exp1a_s15_PP_r","PP","PP","P","P","P","P"
"drafcr7m4",18,1,"reliable","exp1a_s1_NG_r","NG","NG","N","G","N","G"
"ts6jwthpr",1,15,"reliable","exp1a_s15_GP_r","GP","GP","G","P","G","P"
"ts6jwthpr",2,2,"reliable","exp1a_s2_PN_r","PN","PN","P","N","P","N"
"ts6jwthpr",3,17,"reliable","exp1a_s17_NN_r","NN","GN","N","N","G","N"
"ts6jwthpr",4,13,"reliable","exp1a_s13_GG_r","GG","GG","G","G","G","G"
"ts6jwthpr",5,6,"reliable","exp1a_s6_GP_r","GP","GP","G","P","G","P"
"ts6jwthpr",6,9,"reliable","exp1a_s9_NP_r","NP","GP","N","P","G","P"
"ts6jwthpr",7,16,"reliable","exp1a_s16_NG_r","NG","NG","N","G","N","G"
"ts6jwthpr",8,1,"reliable","exp1a_s1_PG_r","PG","PG","P","G","P","G"
"ts6jwthpr",9,11,"reliable","exp1a_s11_PN_r","PN","NP","P","N","N","P"
"ts6jwthpr",10,18,"reliable","exp1a_s18_NP_r","NP","PN","N","P","P","N"
"ts6jwthpr",11,14,"reliable","exp1a_s14_GN_r","GN","GN","G","N","G","N"
"ts6jwthpr",12,4,"reliable","exp1a_s4_GG_r","GG","GG","G","G","G","G"
"ts6jwthpr",13,7,"reliable","exp1a_s7_NG_r","NG","NG","N","G","N","G"
"ts6jwthpr",14,5,"reliable","exp1a_s5_GN_r","GN","GN","G","N","G","N"
"ts6jwthpr",15,3,"reliable","exp1a_s3_PP_r","PP","PP","P","P","P","P"
"ts6jwthpr",16,8,"reliable","exp1a_s8_NN_r","NN","NN","N","N","N","N"
"ts6jwthpr",17,12,"reliable","exp1a_s12_PP_r","PP","NP","P","P","N","P"
"ts6jwthpr",18,10,"reliable","exp1a_s10_PG_r","PG","PG","P","G","P","G"
"s06fvqdpb",1,7,"reliable","exp1a_s7_GN_r","GN","GN","G","N","G","N"
"s06fvqdpb",2,11,"reliable","exp1a_s11_NP_r","NP","PN","N","P","P","N"
"s06fvqdpb",3,13,"reliable","exp1a_s13_PN_r","PN","GP","P","N","G","P"
"s06fvqdpb",4,17,"reliable","exp1a_s17_GP_r","GP","PN","G","P","P","N"
"s06fvqdpb",5,1,"reliable","exp1a_s1_NN_r","NN","PN","N","N","P","N"
"s06fvqdpb",6,9,"reliable","exp1a_s9_NG_r","NG","NP","N","G","N","P"
"s06fvqdpb",7,2,"reliable","exp1a_s2_NP_r","NP","PN","N","P","P","N"
"s06fvqdpb",8,15,"reliable","exp1a_s15_GG_r","GG","NP","G","G","N","P"
"s06fvqdpb",9,5,"reliable","exp1a_s5_PP_r","PP","PN","P","P","P","N"
"s06fvqdpb",10,12,"reliable","exp1a_s12_PG_r","PG","NP","P","G","N","P"
"s06fvqdpb",11,8,"reliable","exp1a_s8_GP_r","GP","PG","G","P","P","G"
"s06fvqdpb",12,14,"reliable","exp1a_s14_PP_r","PP","NP","P","P","N","P"
"s06fvqdpb",13,4,"reliable","exp1a_s4_PN_r","PN","NG","P","N","N","G"
"s06fvqdpb",14,3,"reliable","exp1a_s3_PG_r","PG","PG","P","G","P","G"
"s06fvqdpb",15,6,"reliable","exp1a_s6_GG_r","GG","NP","G","G","N","P"
"s06fvqdpb",16,16,"reliable","exp1a_s16_GN_r","GN","NP","G","N","N","P"
"s06fvqdpb",17,10,"reliable","exp1a_s10_NN_r","NN","GP","N","N","G","P"
"s06fvqdpb",18,18,"reliable","exp1a_s18_NG_r","NG","NP","N","G","N","P"
"sbazfv0mw",1,2,"reliable","exp1a_s2_PN_r","PN","PN","P","N","P","N"
"sbazfv0mw",2,18,"reliable","exp1a_s18_NP_r","NP","GN","N","P","G","N"
"sbazfv0mw",3,14,"reliable","exp1a_s14_GN_r","GN","GN","G","N","G","N"
"sbazfv0mw",4,17,"reliable","exp1a_s17_NN_r","NN","NG","N","N","N","G"
"sbazfv0mw",5,15,"reliable","exp1a_s15_GP_r","GP","NG","G","P","N","G"
"sbazfv0mw",6,16,"reliable","exp1a_s16_NG_r","NG","NG","N","G","N","G"
"sbazfv0mw",7,10,"reliable","exp1a_s10_PG_r","PG","NP","P","G","N","P"
"sbazfv0mw",8,13,"reliable","exp1a_s13_GG_r","GG","GN","G","G","G","N"
"sbazfv0mw",9,12,"reliable","exp1a_s12_PP_r","PP","GP","P","P","G","P"
"sbazfv0mw",10,1,"reliable","exp1a_s1_PG_r","PG","PG","P","G","P","G"
"sbazfv0mw",11,3,"reliable","exp1a_s3_PP_r","PP","GG","P","P","G","G"
"sbazfv0mw",12,9,"reliable","exp1a_s9_NP_r","NP","NG","N","P","N","G"
"sbazfv0mw",13,4,"reliable","exp1a_s4_GG_r","GG","NG","G","G","N","G"
"sbazfv0mw",14,6,"reliable","exp1a_s6_GP_r","GP","GN","G","P","G","N"
"sbazfv0mw",15,5,"reliable","exp1a_s5_GN_r","GN","GN","G","N","G","N"
"sbazfv0mw",16,8,"reliable","exp1a_s8_NN_r","NN","NN","N","N","N","N"
"sbazfv0mw",17,11,"reliable","exp1a_s11_PN_r","PN","NG","P","N","N","G"
"sbazfv0mw",18,7,"reliable","exp1a_s7_NG_r","NG","GG","N","G","G","G"
"1valvv3p9",1,3,"unreliable","exp1a_s3_PG_u","PG","PG","P","G","P","G"
"1valvv3p9",2,10,"unreliable","exp1a_s10_NN_u","NN","GP","N","N","G","P"
"1valvv3p9",3,13,"unreliable","exp1a_s13_PN_u","PN","PG","P","N","P","G"
"1valvv3p9",4,8,"unreliable","exp1a_s8_GP_u","GP","GP","G","P","G","P"
"1valvv3p9",5,11,"unreliable","exp1a_s11_NP_u","NP","NP","N","P","N","P"
"1valvv3p9",6,1,"unreliable","exp1a_s1_NN_u","NN","NN","N","N","N","N"
"1valvv3p9",7,2,"unreliable","exp1a_s2_NP_u","NP","NN","N","P","N","N"
"1valvv3p9",8,14,"unreliable","exp1a_s14_PP_u","PP","PP","P","P","P","P"
"1valvv3p9",9,16,"unreliable","exp1a_s16_GN_u","GN","GG","G","N","G","G"
"1valvv3p9",10,12,"unreliable","exp1a_s12_PG_u","PG","PG","P","G","P","G"
"1valvv3p9",11,6,"unreliable","exp1a_s6_GG_u","GG","GG","G","G","G","G"
"1valvv3p9",12,5,"unreliable","exp1a_s5_PP_u","PP","NP","P","P","N","P"
"1valvv3p9",13,18,"unreliable","exp1a_s18_NG_u","NG","NG","N","G","N","G"
"1valvv3p9",14,4,"unreliable","exp1a_s4_PN_u","PN","PN","P","N","P","N"
"1valvv3p9",15,7,"unreliable","exp1a_s7_GN_u","GN","GN","G","N","G","N"
"1valvv3p9",16,17,"unreliable","exp1a_s17_GP_u","GP","GP","G","P","G","P"
"1valvv3p9",17,15,"unreliable","exp1a_s15_GG_u","GG","GG","G","G","G","G"
"1valvv3p9",18,9,"unreliable","exp1a_s9_NG_u","NG","NG","N","G","N","G"
"hj6lodrpl",1,1,"reliable","exp1a_s1_GN_r","GN","GG","G","N","G","G"
"hj6lodrpl",2,16,"reliable","exp1a_s16_PN_r","PN","GG","P","N","G","G"
"hj6lodrpl",3,13,"reliable","exp1a_s13_NN_r","NN","NP","N","N","N","P"
"hj6lodrpl",4,2,"reliable","exp1a_s2_GP_r","GP","PN","G","P","P","N"
"hj6lodrpl",5,3,"reliable","exp1a_s3_NG_r","NG","NG","N","G","N","G"
"hj6lodrpl",6,17,"reliable","exp1a_s17_PP_r","PP","GN","P","P","G","N"
"hj6lodrpl",7,14,"reliable","exp1a_s14_NP_r","NP","NN","N","P","N","N"
"hj6lodrpl",8,9,"reliable","exp1a_s9_GG_r","GG","PP","G","G","P","P"
"hj6lodrpl",9,12,"reliable","exp1a_s12_NG_r","NG","PG","N","G","P","G"
"hj6lodrpl",10,15,"reliable","exp1a_s15_PG_r","PG","GP","P","G","G","P"
"hj6lodrpl",11,8,"reliable","exp1a_s8_PP_r","PP","PP","P","P","P","P"
"hj6lodrpl",12,7,"reliable","exp1a_s7_PN_r","PN","GG","P","N","G","G"
"hj6lodrpl",13,4,"reliable","exp1a_s4_NN_r","NN","NN","N","N","N","N"
"hj6lodrpl",14,11,"reliable","exp1a_s11_GP_r","GP","GN","G","P","G","N"
"hj6lodrpl",15,10,"reliable","exp1a_s10_GN_r","GN","NG","G","N","N","G"
"hj6lodrpl",16,18,"reliable","exp1a_s18_GG_r","GG","NP","G","G","N","P"
"hj6lodrpl",17,6,"reliable","exp1a_s6_PG_r","PG","PN","P","G","P","N"
"hj6lodrpl",18,5,"reliable","exp1a_s5_NP_r","NP","GP","N","P","G","P"
"nbasknvmb",1,13,"unreliable","exp1a_s13_PN_u","PN","NN","P","N","N","N"
"nbasknvmb",2,9,"unreliable","exp1a_s9_NG_u","NG","NN","N","G","N","N"
"nbasknvmb",3,2,"unreliable","exp1a_s2_NP_u","NP","PP","N","P","P","P"
"nbasknvmb",4,17,"unreliable","exp1a_s17_GP_u","GP","NP","G","P","N","P"
"nbasknvmb",5,3,"unreliable","exp1a_s3_PG_u","PG","PG","P","G","P","G"
"nbasknvmb",6,5,"unreliable","exp1a_s5_PP_u","PP","GP","P","P","G","P"
"nbasknvmb",7,18,"unreliable","exp1a_s18_NG_u","NG","NN","N","G","N","N"
"nbasknvmb",8,4,"unreliable","exp1a_s4_PN_u","PN","PN","P","N","P","N"
"nbasknvmb",9,8,"unreliable","exp1a_s8_GP_u","GP","GP","G","P","G","P"
"nbasknvmb",10,10,"unreliable","exp1a_s10_NN_u","NN","PG","N","N","P","G"
"nbasknvmb",11,12,"unreliable","exp1a_s12_PG_u","PG","PG","P","G","P","G"
"nbasknvmb",12,15,"unreliable","exp1a_s15_GG_u","GG","GG","G","G","G","G"
"nbasknvmb",13,11,"unreliable","exp1a_s11_NP_u","NP","GP","N","P","G","P"
"nbasknvmb",14,16,"unreliable","exp1a_s16_GN_u","GN","GN","G","N","G","N"
"nbasknvmb",15,6,"unreliable","exp1a_s6_GG_u","GG","GG","G","G","G","G"
"nbasknvmb",16,14,"unreliable","exp1a_s14_PP_u","PP","PP","P","P","P","P"
"nbasknvmb",17,1,"unreliable","exp1a_s1_NN_u","NN","NN","N","N","N","N"
"nbasknvmb",18,7,"unreliable","exp1a_s7_GN_u","GN","GN","G","N","G","N"
"xq6u31im4",1,7,"reliable","exp1a_s7_GN_r","GN","GN","G","N","G","N"
"xq6u31im4",2,11,"reliable","exp1a_s11_NP_r","NP","NP","N","P","N","P"
"xq6u31im4",3,5,"reliable","exp1a_s5_PP_r","PP","PP","P","P","P","P"
"xq6u31im4",4,3,"reliable","exp1a_s3_PG_r","PG","PG","P","G","P","G"
